region,island,lon,lat,year,month,day,coral_cover
MHI,Maui,203.688428,20.582226,2019,8,6,0.2721511423587799
MHI,Maui,203.33109512,20.85585684,2010,10,19,0.19995740056037903
MHI,Maui,203.821769,20.623966,2019,8,6,0.16622401773929596
MHI,Maui,203.33783166,20.84880263,2013,8,10,0.23179355263710022
MHI,Maui,203.895109,20.826844,2019,4,27,0.023538032546639442
MHI,Maui,203.837397,20.619229,2019,8,6,0.14695221185684204
MHI,Maui,203.54624668,20.63658616,2012,9,5,0.5346199870109558
MHI,Maui,203.55299938,20.64671637,2013,8,2,0.5474403500556946
MHI,Maui,203.369435,20.814817,2019,4,24,0.36060500144958496
MHI,Maui,203.30867688,20.88389154,2010,10,19,0.14422832429409027
MHI,Maui,203.5471318,20.63803112,2013,8,2,0.5346199870109558
MHI,Maui,203.579546,20.588631,2016,8,13,0.4001781642436981
MHI,Maui,203.411912,20.793064,2016,8,13,0.4988781213760376
MHI,Maui,203.844726,20.624016,2019,8,6,0.14695221185684204
MHI,Maui,203.32024039,20.98545556,2012,9,9,0.028757115826010704
MHI,Maui,203.775005,20.914341,2019,4,27,0.04164589047431946
MHI,Maui,203.8722629,20.85596571,2012,9,8,0.014681259170174599
MHI,Maui,203.8512099,20.86596231,2012,9,8,0.01904151774942875
MHI,Maui,203.704699,20.94509,2015,6,30,0.11299949884414673
MHI,Maui,203.674695,20.581797,2019,8,6,0.2867524027824402
MHI,Maui,203.5533997,20.64990526,2010,10,20,0.5474403500556946
MHI,Maui,203.5493852,20.70393987,2012,9,5,0.6793622970581055
MHI,Maui,203.586064,20.925925,2015,6,30,0.31902992725372314
MHI,Maui,203.654672,20.941795,2015,6,30,0.21476934850215912
MHI,Maui,203.3969302,21.03291926,2012,9,9,0.0359405018389225
MHI,Maui,203.386097,20.801437,2016,7,16,0.4277338981628418
MHI,Maui,203.377922,20.803854,2019,4,24,0.39312946796417236
MHI,Maui,203.58429641,20.58949663,2013,8,2,0.4001781642436981
MHI,Maui,203.310599,20.9599,2019,4,21,0.050764743238687515
MHI,Maui,203.54215228,20.71946718,2013,8,2,0.727770209312439
MHI,Maui,203.78262028,20.91567035,2013,8,9,0.03582308813929558
MHI,Maui,203.399956,20.800761,2019,4,24,0.45434263348579407
MHI,Maui,203.876814,20.842354,2016,7,14,0.026615777984261513
MHI,Maui,203.392236,20.803211,2015,7,1,0.4277338981628418
MHI,Maui,203.99225553,20.6837016,2010,10,15,0.05911370739340782
MHI,Maui,203.47479539,20.97080265,2010,10,18,0.20421288907527924
MHI,Maui,203.40526616,20.79649955,2010,10,19,0.4450911581516266
MHI,Maui,203.54903508,20.703732,2010,10,20,0.6793622970581055
MHI,Maui,203.38533476,21.0254369,2012,9,9,0.0359405018389225
MHI,Maui,203.6039,20.926945,2015,6,30,0.30675676465034485
MHI,Maui,203.356288,20.830312,2015,7,1,0.3036195635795593
MHI,Maui,203.85923021,20.86477267,2013,8,9,0.02384106256067753
MHI,Maui,203.80380026,20.89574925,2013,8,9,0.03814128041267395
MHI,Maui,203.782291,20.915689,2016,7,14,0.03582308813929558
MHI,Maui,203.54278503,20.72269924,2012,9,5,0.727770209312439
MHI,Maui,203.34081662,20.84357986,2012,9,3,0.24065138399600983
MHI,Maui,203.51324,20.938654,2015,6,30,0.31994786858558655
MHI,Maui,203.588511,20.578424,2016,7,13,0.3859367370605469
MHI,Maui,203.304196,20.909517,2019,4,21,0.09131260961294174
MHI,Maui,203.31527772,20.87150677,2012,9,3,0.170823335647583
MHI,Maui,203.97764521,20.80351671,2012,9,8,0.009065337479114532
MHI,Maui,203.35169742,21.01285231,2012,9,9,0.03129088133573532
MHI,Maui,203.386169,20.800392,2015,7,1,0.4277338981628418
MHI,Maui,204.00208374,20.69431418,2010,10,15,0.0470881462097168
MHI,Maui,203.70779461,20.94429052,2010,10,16,0.11492805927991867
MHI,Maui,203.46042763,20.99273055,2010,10,18,0.15558813512325287
MHI,Maui,203.54494891,20.71804267,2012,9,5,0.727770209312439
MHI,Maui,203.427001,20.788441,2015,7,1,0.5539105534553528
MHI,Maui,203.613273,20.930837,2015,6,30,0.30051514506340027
MHI,Maui,203.325522,20.858933,2019,4,22,0.19995740056037903
MHI,Maui,203.431114,20.787795,2016,8,13,0.5539105534553528
MHI,Maui,204.01617304,20.71382758,2010,10,15,0.031665388494729996
MHI,Maui,203.82129111,20.88027349,2010,10,16,0.021497515961527824
MHI,Maui,203.76383669,20.93279919,2010,10,16,0.04042623192071915
MHI,Maui,203.5519462,20.62010935,2012,9,5,0.4828418791294098
MHI,Maui,203.41404864,21.02423359,2012,9,9,0.051298849284648895
MHI,Maui,203.78753358,20.90755113,2013,8,9,0.03582308813929558
MHI,Maui,203.55278733,20.61876959,2012,9,5,0.4828418791294098
MHI,Maui,203.939099,20.813886,2016,7,14,0.01871548406779766
MHI,Maui,203.874588,20.853923,2019,4,27,0.010866476222872734
MHI,Maui,203.55136416,20.67285877,2013,8,2,0.6078510880470276
MHI,Maui,203.54846369,20.70014211,2012,9,3,0.6793622970581055
MHI,Maui,203.32897869,21.00306887,2010,10,18,0.02640661597251892
MHI,Maui,203.323933,20.996077,2019,4,21,0.015748022124171257
MHI,Maui,203.925147,20.824815,2019,4,27,0.013220793567597866
MHI,Maui,203.312562,20.971675,2019,4,22,0.0407196544110775
MHI,Maui,203.30925,20.877748,2019,4,21,0.14422832429409027
MHI,Maui,203.460954,20.77455,2019,4,24,0.6461894512176514
MHI,Maui,203.310884,20.873701,2019,4,22,0.15169768035411835
MHI,Maui,203.435583,20.786803,2019,4,24,0.5805043578147888
MHI,Maui,203.5218193,20.76039961,2012,9,3,0.7395880222320557
MHI,Maui,203.54422127,20.7086873,2013,8,2,0.6995347738265991
MHI,Maui,203.92719,20.823258,2016,7,14,0.013220793567597866
MHI,Maui,203.30566,20.952063,2019,4,22,0.06120676174759865
MHI,Maui,203.300378,20.914331,2015,7,1,0.09131260961294174
MHI,Maui,203.737782,20.596882,2019,8,6,0.2297140508890152
MHI,Maui,203.51891027,20.76041579,2013,8,2,0.7395880222320557
MHI,Maui,203.308457,20.877181,2016,7,16,0.14422832429409027
MHI,Maui,203.337673,21.008846,2019,4,21,0.024020852521061897
MHI,Maui,203.775995,20.915804,2016,7,14,0.04164589047431946
MHI,Maui,203.54194634,20.71582641,2012,9,5,0.727770209312439
MHI,Maui,203.9136933,20.82983446,2012,9,8,0.015386362560093403
MHI,Maui,203.908859,20.641866,2019,8,6,0.10335411876440048
MHI,Maui,203.884002,20.627188,2019,8,6,0.12698356807231903
MHI,Maui,203.629375,20.935675,2015,6,30,0.24087442457675934
MHI,Maui,203.87874562,20.84505248,2013,8,9,0.016221389174461365
MHI,Maui,203.43906,20.78597,2015,7,1,0.5805043578147888
MHI,Maui,203.43619095,21.01638788,2012,9,9,0.09619171172380447
MHI,Maui,203.81268349,20.88770035,2012,9,8,0.03698979318141937
MHI,Maui,203.976219,20.805168,2019,4,27,0.008260025642812252
MHI,Maui,203.84073017,20.86563164,2010,10,16,0.02527032233774662
MHI,Maui,203.39902868,20.79620434,2010,10,19,0.45434263348579407
MHI,Maui,203.5409183,20.71490927,2010,10,20,0.6995347738265991
MHI,Maui,203.536888,20.718843,2016,7,13,0.727770209312439
MHI,Maui,203.521004,20.757344,2016,8,13,0.7395880222320557
MHI,Maui,203.76472081,20.93378867,2013,8,9,0.04042623192071915
MHI,Maui,203.30458,20.951042,2016,7,16,0.05598575249314308
MHI,Maui,203.38943,20.799449,2015,7,1,0.4277338981628418
MHI,Maui,203.937685,20.81808,2019,4,27,0.009399490430951118
MHI,Maui,203.79941829,20.90017816,2012,9,8,0.03814128041267395
MHI,Maui,203.94350547,20.81259079,2012,9,8,0.01871548406779766
MHI,Maui,203.53612243,20.72466622,2012,9,3,0.727770209312439
MHI,Maui,203.49840076,20.9508523,2010,10,18,0.27939268946647644
MHI,Maui,203.93415151,20.81943302,2013,8,9,0.013220793567597866
MHI,Maui,203.36353795,21.02886769,2012,9,9,0.018820302560925484
MHI,Maui,203.5067576,20.63127539,2012,9,5,0.5468409657478333
MHI,Maui,203.87605411,20.85533674,2013,8,9,0.009872750379145145
MHI,Maui,203.82137829,20.88076718,2013,8,9,0.021497515961527824
MHI,Maui,203.32511581,21.00305881,2012,9,9,0.02640661597251892
MHI,Maui,203.540635,20.716509,2019,4,23,0.727770209312439
MHI,Maui,203.70603709,20.94686503,2010,10,16,0.09854606539011002
MHI,Maui,203.29987597,20.90675158,2010,10,19,0.09131260961294174
MHI,Maui,203.646522,20.942999,2015,6,30,0.21476934850215912
MHI,Maui,203.692847,20.946424,2015,6,30,0.1280074566602707
MHI,Maui,203.573852,20.930081,2015,6,30,0.33758166432380676
MHI,Maui,203.90311132,20.83184419,2012,9,8,0.023538032546639442
MHI,Maui,203.57419118,20.58783182,2010,10,20,0.41168826818466187
MHI,Maui,203.672745,20.950408,2015,6,30,0.15914639830589294
MHI,Maui,204.02577602,20.72091138,2010,10,15,0.03159337118268013
MHI,Maui,203.8263,20.874267,2008,10,17,0.023259755223989487
MHI,Maui,203.746233,20.935283,2008,10,17,0.0556892566382885
MHI,Maui,203.551417,20.7187,2008,10,18,0.7148480415344238
MHI,Maui,203.394917,21.028633,2008,10,22,0.0359405018389225
MHI,Maui,203.423133,20.791567,2008,10,23,0.5265166759490967
MHI,Maui,203.984,20.68305,2008,11,3,0.06318075954914093
MHI,Maui,203.40605,21.030633,2008,10,22,0.055042803287506104
MHI,Maui,203.397,20.805283,2008,10,23,0.4015854299068451
MHI,Maui,203.370167,20.8155,2008,10,23,0.3126421570777893
MHI,Maui,203.334867,20.853917,2008,10,23,0.20839262008666992
MHI,Maui,203.54815,20.6384,2008,10,18,0.5346199870109558
MHI,Maui,203.555167,20.656133,2008,10,18,0.5293263792991638
MHI,Maui,203.5551,20.655417,2008,10,18,0.5293263792991638
MHI,Maui,203.5551,20.655417,2005,8,4,0.5293263792991638
MHI,Maui,203.3519,20.832,2005,8,5,0.27553579211235046
MHI,Maui,203.8583,20.62,2006,7,31,0.14042425155639648
MHI,Maui,203.513133,20.9364,2008,10,22,0.31994786858558655
MHI,Maui,203.5435,20.7248,2005,8,4,0.727770209312439
MHI,Maui,204.018683,20.745567,2006,7,31,0.014819499105215073
MHI,Maui,203.4731,20.9869,2008,10,22,0.19324925541877747
MHI,Maui,203.3519,20.832,2008,10,23,0.27553579211235046
MHI,Maui,203.9589,20.6597,2008,11,3,0.07872765511274338
MHI,Maui,204.0202,20.7623,2008,11,3,0.014101249165832996
MHI,Maui,204.0202,20.7623,2005,2,25,0.014101249165832996
MHI,Maui,203.848683,20.863133,2005,2,25,0.02980564534664154
MHI,Maui,203.7856,20.9141,2006,8,19,0.03582308813929558
MHI,Maui,203.848683,20.863133,2008,10,17,0.02980564534664154
MHI,Maui,203.7856,20.9141,2008,10,17,0.03582308813929558
MHI,Maui,203.7183,20.948,2008,10,17,0.08473635464906693
MHI,Maui,203.451683,21.002283,2008,10,22,0.11362233757972717
MHI,Maui,203.304367,20.910083,2008,10,23,0.09131260961294174
MHI,Maui,203.332283,21.007433,2008,10,23,0.017186816781759262
MHI,Maui,204.018683,20.745567,2008,11,3,0.014819499105215073
MHI,Maui,203.5958,20.5791,2005,8,4,0.374916672706604
MHI,Maui,203.4162,20.7907,2005,8,5,0.5265166759490967
MHI,Maui,203.451683,21.002283,2006,7,30,0.11362233757972717
MHI,Maui,203.9589,20.6597,2006,7,31,0.07872765511274338
MHI,Maui,203.657,20.5801,2006,8,1,0.3060053288936615
MHI,Maui,203.7203,20.5926,2006,8,1,0.23855072259902954
MHI,Maui,203.9645,20.8074,2006,8,19,0.011083686724305153
MHI,Maui,203.410017,21.03055,2008,10,22,0.055042803287506104
MHI,Maui,203.410017,21.03055,2006,7,30,0.055042803287506104
MHI,Maui,203.7183,20.948,2006,8,19,0.08473635464906693
MHI,Maui,203.8218,20.6235,2005,2,26,0.16622401773929596
MHI,Maui,203.332283,21.007433,2005,8,5,0.017186816781759262
MHI,Maui,203.8218,20.6235,2006,8,1,0.16622401773929596
MHI,Maui,203.4731,20.9869,2006,7,30,0.19324925541877747
MHI,Maui,203.4635,20.773817,2008,10,23,0.6461894512176514
MHI,Maui,203.544217,20.708633,2008,10,18,0.6995347738265991
MHI,Maui,203.382983,21.027617,2008,10,22,0.028761733323335648
MHI,Maui,203.3144,20.978133,2008,10,23,0.027126189321279526
MHI,Maui,203.840533,20.8658,2008,10,17,0.02527032233774662
MHI,Maui,203.507233,20.944017,2008,10,22,0.31994786858558655
MHI,Maui,203.730683,20.938333,2008,10,17,0.08108438551425934
MHI,Maui,203.564633,20.593267,2008,10,18,0.4231647551059723
MHI,Maui,203.46862405,20.98729646,2008,10,21,0.15558813512325287
MHI,Maui,203.38301302,20.80145205,2016,7,15,0.39312946796417236
MHI,Maui,203.84869614,20.86537076,2016,7,13,0.01904151774942875
MHI,Maui,203.97814978,20.67990396,2006,7,30,0.06318075954914093
MHI,Maui,203.46462524,20.77439693,2010,10,18,0.6461894512176514
MHI,Maui,203.65831343,20.58102014,2010,10,19,0.3060053288936615
MHI,Maui,203.53923612,20.73068508,2010,10,19,0.7391742467880249
MHI,Maui,203.9331057,20.81899212,2016,7,13,0.013220793567597866
MHI,Maui,203.53223839,20.7618209,2016,7,12,0.7508417367935181
MHI,Maui,203.85477097,20.86783905,2008,10,16,0.01904151774942875
MHI,Maui,203.47537435,20.77583848,2010,10,18,0.686480700969696
MHI,Maui,203.86343127,20.61822032,2006,7,30,0.14042425155639648
MHI,Maui,203.87923942,20.84675206,2006,8,18,0.016221389174461365
MHI,Maui,203.85050658,20.86594336,2016,7,13,0.01904151774942875
MHI,Maui,203.79236402,20.90601683,2010,10,15,0.03582308813929558
MHI,Maui,203.87760581,20.84526721,2006,8,18,0.016221389174461365
MHI,Maui,203.7751241,20.91523389,2016,7,13,0.04164589047431946
MHI,Maui,203.53092367,20.7600613,2016,7,12,0.7508417367935181
MHI,Maui,203.45738783,21.00189261,2008,10,21,0.13690148293972015
MHI,Maui,203.58724319,20.57878501,2008,10,17,0.3859367370605469
MHI,Maui,203.92160153,20.82512534,2016,7,13,0.011342781595885754
MHI,Maui,204.02347198,20.76676541,2008,11,2,0.00587781285867095
MHI,Maui,203.90820674,20.64191864,2008,11,2,0.10335411876440048
MHI,Maui,203.3955184,21.03455655,2008,10,21,0.0359405018389225
MHI,Maui,204.02268548,20.72409904,2006,7,30,0.03159337118268013
MHI,Maui,203.77039679,20.92994175,2008,10,16,0.04526563733816147
MHI,Maui,203.59681274,20.57929708,2010,10,19,0.374916672706604
MHI,Maui,203.94527257,20.64682743,2006,7,30,0.08163132518529892
MHI,Maui,203.84807215,20.86404046,2016,7,13,0.02980564534664154
MHI,Maui,203.47191411,20.77469823,2010,10,18,0.6677141785621643
MHI,Maui,203.68787056,20.58206975,2010,10,19,0.2721511423587799
MHI,Maui,203.5530313,20.67816222,2008,10,17,0.6214144229888916
MHI,Maui,203.44621052,21.00564147,2008,10,21,0.11124353855848312
MHI,Maui,203.53451076,20.74686474,2016,7,12,0.7419780492782593
MHI,Maui,203.53824917,20.73244019,2010,10,19,0.7391742467880249
MHI,Maui,203.44138571,20.78613429,2005,8,4,0.5805043578147888
MHI,Maui,203.59494055,20.58036921,2010,10,19,0.3859367370605469
MHI,Maui,203.47361064,20.77550628,2010,10,18,0.6803895036379496
MHI,Maui,203.40364648,21.03234059,2006,7,29,0.055042803287506104
MHI,Maui,203.85681933,20.86750228,2008,10,16,0.013421961106359959
MHI,Maui,203.32563965,20.85914035,2005,8,4,0.19995740056037903
MHI,Maui,203.53371242,20.74913503,2016,7,12,0.7419780492782593
MHI,Maui,204.02233029,20.720644450000002,2008,11,2,0.03159337118268013
MHI,Maui,203.53367321,20.75157812,2016,7,12,0.7419780492782593
MHI,Maui,203.6337834,20.93628447,2006,8,5,0.24087442457675934
MHI,Maui,203.87639913,20.84370869,2006,8,18,0.026615777984261513
MHI,Maui,203.81492618,20.88567165,2016,7,13,0.03698979318141937
MHI,Maui,203.44852092,21.00107269,2010,10,17,0.11362233757972717
MHI,Maui,203.76921274,20.93063455,2016,7,13,0.04526563733816147
MHI,Maui,203.90485359,20.64062,2006,7,30,0.11364354938268661
MHI,Maui,203.87597508,20.83950746,2006,8,18,0.026615777984261513
MHI,Maui,203.4555867,21.00353936,2008,10,21,0.13690148293972015
MHI,Maui,203.54893227,20.64019113,2005,8,3,0.5346199870109558
MHI,Maui,203.3039955,20.94554237,2008,10,22,0.06661439873278141
MHI,Maui,203.76503296,20.93239945,2008,10,16,0.04526563733816147
MHI,Maui,203.38144445,20.80160584,2008,10,22,0.39312946796417236
MHI,Maui,203.33420402,20.85189065,2005,8,4,0.20839262008666992
MHI,Maui,203.63145018,20.93540755,2006,8,5,0.24087442457675934
MHI,Maui,203.77338159,20.9247234,2016,7,13,0.04526563733816147
MHI,Maui,203.78740929,20.90753429,2016,7,13,0.03582308813929558
MHI,Maui,203.65741049,20.9404481,2006,8,5,0.1976458728313446
MHI,Maui,203.73111628,20.59532752,2006,7,31,0.22939787805080414
MHI,Maui,203.47161995,20.98625,2006,7,29,0.17441869527101517
MHI,Maui,203.40648637,21.03159945,2006,7,29,0.055042803287506104
MHI,Maui,203.8742345,20.62317801,2006,7,30,0.13468126952648163
MHI,Maui,203.77323943,20.92683675,2010,10,15,0.04526563733816147
MHI,Maui,203.92845555,20.82164415,2016,7,13,0.013220793567597866
MHI,Maui,203.32456302,20.86042698,2005,8,4,0.17878077924251556
MHI,Maui,203.59348261,20.5809953,2010,10,19,0.3859367370605469
MHI,Maui,203.61667034,20.93092,2006,8,5,0.2848943769931793
MHI,Maui,203.45636436,21.00303891,2006,7,29,0.13690148293972015
MHI,Maui,203.44630067,21.00929236,2008,10,21,0.11124353855848312
MHI,Maui,203.65315851,20.58273571,2010,10,19,0.30973929166793823
MHI,Maui,203.85736953,20.86779294,2016,7,13,0.013421961106359959
MHI,Maui,203.55727995,20.60649005,2005,8,3,0.4630981385707855
MHI,Maui,203.46657169,20.77491606,2010,10,18,0.6677141785621643
MHI,Maui,203.65485579,20.58250405,2010,10,19,0.30973929166793823
MHI,Maui,204.02423901,20.73045535,2008,11,2,0.027357829734683037
MHI,Maui,203.9927207,20.79851667,2008,11,2,0.005535757634788752
MHI,Maui,203.30421599,20.93495225,2008,10,22,0.07391123473644257
MHI,Maui,203.33580588,20.84998412,2005,8,4,0.23179355263710022
MHI,Maui,203.92623933,20.82302837,2016,7,13,0.013220793567597866
MHI,Maui,203.53055451,20.75770806,2016,7,12,0.7508417367935181
MHI,Maui,203.54978814,20.7044873,2008,10,17,0.6793622970581055
MHI,Maui,203.76781962,20.93059346,2006,8,18,0.04526563733816147
MHI,Maui,203.45941455,20.77647841,2010,10,18,0.6337459087371826
MHI,Maui,203.5526932,20.68992106,2008,10,17,0.6453073620796204
MHI,Maui,203.53225273,20.76422366,2016,7,12,0.7508417367935181
MHI,Maui,203.3323969,21.00775675,2008,10,22,0.017186816781759262
MHI,Maui,203.99028913,20.7999309,2008,11,2,0.005535757634788752
MHI,Maui,203.89898395,20.63986263,2006,7,30,0.11364354938268661
MHI,Maui,203.87747073,20.83863268,2006,8,18,0.026615777984261513
MHI,Maui,203.61974086,20.93066417,2006,8,5,0.2848943769931793
MHI,Maui,203.87597,20.84080854,2006,8,18,0.026615777984261513
MHI,Maui,203.55239267,20.67311341,2016,7,12,0.6078510880470276
MHI,Maui,204.02317238,20.76463091,2008,11,2,0.014101249165832996
MHI,Maui,203.65678491,20.58204728,2010,10,19,0.3060053288936615
MHI,Maui,203.54657836,20.71080675,2016,7,12,0.6990375518798828
MHI,Maui,203.9199305,20.82694995,2016,7,13,0.011342781595885754
MHI,Maui,203.99151654,20.68316367,2008,11,2,0.05911370739340782
MHI,Maui,203.89321615,20.63964385,2006,7,30,0.11901610344648361
MHI,Maui,203.50052052,20.94440463,2010,10,17,0.3127851188182831
MHI,Maui,203.44607482,21.00743697,2008,10,21,0.11124353855848312
MHI,Maui,203.55771092,20.60507185,2005,8,3,0.4630981385707855
MHI,Maui,203.94346202,20.64652202,2006,7,30,0.07307153940200806
MHI,Maui,203.55273161,20.69044419,2005,8,3,0.6453073620796204
MHI,Maui,203.44599228,21.00619088,2006,7,29,0.11124353855848312
MHI,Maui,203.53730298,20.73557776,2010,10,19,0.7456421852111816
MHI,Maui,203.62895637,20.93475,2006,8,5,0.24119146168231964
MHI,Maui,203.32594816,20.85876713,2008,10,22,0.19995740056037903
MHI,Maui,203.97815832,20.67976676,2008,11,2,0.06318075954914093
MHI,Maui,203.65069412,20.5811166,2010,10,19,0.30973929166793823
MHI,Maui,203.62647053,20.93419221,2006,8,5,0.24119146168231964
MHI,Maui,203.64703119,20.57967363,2010,10,19,0.30973929166793823
MHI,Maui,203.83778535,20.61949535,2006,7,31,0.14695221185684204
MHI,Maui,203.76721999,20.9306713,2016,7,13,0.04526563733816147
MHI,Maui,203.81438965,20.88613185,2010,10,15,0.03698979318141937
MHI,Maui,203.54939,20.64194186,2005,8,3,0.5346199870109558
MHI,Maui,203.98006587,20.68092587,2006,7,30,0.06318075954914093
MHI,Maui,203.76477865,20.93265711,2006,8,18,0.04042623192071915
MHI,Maui,203.78659526,20.9121818,2010,10,15,0.03582308813929558
MHI,Maui,203.39377506,21.03344753,2008,10,21,0.0359405018389225
MHI,Maui,204.02283571,20.7698481,2008,11,2,0.00587781285867095
MHI,Maui,203.60759261,20.57618,2005,8,3,0.36379584670066833
MHI,Maui,203.60675568,20.57628782,2010,10,19,0.36379584670066833
MHI,Maui,203.77682728,20.9161129,2016,7,13,0.04164589047431946
MHI,Maui,204.02221,20.72132444,2006,7,30,0.03159337118268013
MHI,Maui,203.98763796,20.68056446,2008,11,2,0.05911370739340782
MHI,Maui,203.33261967,20.85364065,2005,8,4,0.20839262008666992
MHI,Maui,203.33287553,21.00798,2005,8,4,0.017186816781759262
MHI,Maui,203.77123068,20.92938441,2016,7,13,0.04526563733816147
MHI,Maui,203.45014207,21.0010464,2008,10,21,0.11362233757972717
MHI,Maui,203.81872153,20.88224232,2016,7,13,0.021497515961527824
MHI,Maui,203.76304676,20.93378667,2008,10,16,0.04042623192071915
MHI,Maui,203.33920904,20.84621572,2005,8,4,0.23179355263710022
MHI,Maui,203.53719909,20.73407523,2010,10,19,0.7391742467880249
MHI,Maui,203.64975743,20.57938101,2010,10,19,0.30973929166793823
MHI,Maui,203.55269,20.68880347,2005,8,3,0.6453073620796204
MHI,Maui,203.3374705,20.8481195,2005,8,4,0.23179355263710022
MHI,Maui,203.98894983,20.79958087,2008,11,2,0.005535757634788752
MHI,Maui,203.33217141,21.00643712,2005,8,4,0.017186816781759262
MHI,Maui,203.39417448,21.03016601,2008,10,21,0.0359405018389225
MHI,Maui,203.89545988,20.63946421,2010,10,14,0.11364354938268661
MHI,Maui,203.82490151,20.62055,2006,7,31,0.16622401773929596
MHI,Maui,203.85254672,20.86752781,2008,10,16,0.01904151774942875
MHI,Maui,204.02323221,20.72527053,2008,11,2,0.027357829734683037
MHI,Maui,203.4702013,20.77402505,2010,10,18,0.6677141785621643
MHI,Maui,203.43943133,20.78706967,2005,8,4,0.5805043578147888
MHI,Maui,203.99121991,20.79907457,2008,11,2,0.005535757634788752
MHI,Maui,203.55178669,20.64638785,2008,10,17,0.5474403500556946
MHI,Maui,203.468448,20.77424507,2010,10,18,0.6677141785621643
MHI,Maui,203.47558239,20.96920287,2010,10,17,0.215176522731781
MHI,Maui,203.68641947,20.58194917,2010,10,19,0.2721511423587799
MHI,Maui,203.85169724,20.86756977,2016,7,13,0.01904151774942875
MHI,Maui,203.41924977,21.01902023,2006,7,29,0.07615623623132706
MHI,Maui,203.76585051,20.93216004,2016,7,13,0.04526563733816147
MHI,Maui,203.65172113,20.58234767,2010,10,19,0.30973929166793823
MHI,Maui,203.56228787,20.59677809,2005,8,3,0.44698572158813477
MHI,Maui,204.02233663,20.72245073,2008,11,2,0.03159337118268013
MHI,Maui,203.55045491,20.6444918,2008,10,17,0.5346199870109558
MHI,Maui,203.97592251,20.68004,2006,7,30,0.06318075954914093
MHI,Maui,203.45169322,21.00250161,2006,7,29,0.11362233757972717
MHI,Maui,203.30213144,20.92893962,2008,10,22,0.07391123473644257
MHI,Maui,203.54907172,20.64232007,2008,10,17,0.5346199870109558
MHI,Maui,203.39341268,21.02860927,2008,10,21,0.0359405018389225
MHI,Maui,203.61157626,20.57685438,2006,7,31,0.36379584670066833
MHI,Maui,203.98524772,20.68074615,2008,11,2,0.05911370739340782
MHI,Maui,203.53065614,20.75548292,2016,7,12,0.7508417367935181
MHI,Maui,203.58305659,20.589715,2008,10,17,0.4001781642436981
MHI,Maui,203.44707587,21.00385742,2008,10,21,0.11362233757972717
MHI,Maui,203.85505981,20.86884512,2016,7,13,0.013421961106359959
MHI,Maui,203.81678364,20.88397685,2016,7,13,0.021497515961527824
MHI,Maui,203.7661165,20.93136526,2006,8,18,0.04526563733816147
MHI,Maui,203.41277,21.02811926,2006,7,29,0.055042803287506104
MHI,Maui,203.4502212,21.0006897,2006,7,29,0.11362233757972717
MHI,Maui,203.30258147,20.91266745,2008,10,22,0.09131260961294174
MHI,Maui,203.54241059,20.72242712,2016,7,12,0.727770209312439
MHI,Maui,203.42205744,21.01855992,2010,10,17,0.07615623623132706
MHI,Maui,204.02343803,20.7684723,2008,11,2,0.00587781285867095
MHI,Maui,203.33187,21.00406195,2005,8,4,0.02640661597251892
MHI,Maui,203.41520547,21.02392454,2010,10,17,0.07615623623132706
MHI,Maui,204.02257,20.7226078,2006,7,30,0.03159337118268013
MHI,Maui,203.78653857,20.91312186,2008,10,16,0.03582308813929558
MHI,Maui,203.6084056,20.57651512,2006,7,31,0.36379584670066833
MHI,Maui,204.02188729,20.76261081,2008,11,2,0.014101249165832996
MHI,Maui,203.37527332,20.80564732,2008,10,22,0.3523016571998596
MHI,Maui,203.40167725,21.03309127,2008,10,21,0.0454916525632143
MHI,Maui,203.87023219,20.62158,2006,7,30,0.13468126952648163
MHI,Maui,203.89491105,20.63944,2006,7,30,0.11901610344648361
MHI,Maui,203.54890053,20.70565113,2010,10,19,0.6990375518798828
MHI,Maui,203.54525346,20.63589032,2008,10,17,0.5346199870109558
MHI,Maui,203.55911119,20.59980589,2008,10,17,0.44698572158813477
MHI,Maui,203.94677767,20.64783417,2006,7,30,0.08163132518529892
MHI,Maui,203.61372809,20.93086562,2006,8,5,0.30051514506340027
MHI,Maui,203.37973006000001,20.8021814,2008,10,22,0.39312946796417236
MHI,Maui,203.90530651,20.83016,2006,8,18,0.015386362560093403
MHI,Maui,203.55702596,20.60581001,2008,10,17,0.4630981385707855
MHI,Maui,203.54815386,20.7060307,2008,10,17,0.6990375518798828
MHI,Maui,203.3307905,20.8550695,2005,8,4,0.19995740056037903
MHI,Maui,203.98006754,20.68080069,2008,11,2,0.06318075954914093
MHI,Maui,203.45738645,21.00164581,2006,7,29,0.13690148293972015
MHI,Maui,203.941107,20.6458814,2006,7,30,0.07307153940200806
MHI,Maui,203.86785481,20.62083988,2006,7,30,0.13468126952648163
MHI,Maui,203.54540593,20.63567512,2016,7,12,0.5346199870109558
MHI,Maui,203.39819804,21.03255268,2006,7,29,0.0454916525632143
MHI,Maui,203.90317051,20.64046365,2008,11,2,0.11364354938268661
MHI,Maui,203.60641511,20.57604318,2008,10,17,0.36379584670066833
MHI,Maui,203.7836335,20.91538912,2016,7,13,0.03582308813929558
MHI,Maui,203.41276239,21.02807618,2010,10,17,0.055042803287506104
MHI,Maui,204.02281708,20.72655044,2008,11,2,0.027357829734683037
MHI,Maui,203.97586798,20.67992502,2008,11,2,0.06318075954914093
