region,island,lon,lat,coral_cover
NWHI,Kure,-178.35847,28.391516,0.4557531774044037
NWHI,Kure,-178.30743835,28.38440247,0.6723009347915649
NWHI,Kure,-178.333243,28.385734,0.003781468840315938
NWHI,Kure,-178.284107,28.413245,0.5344087481498718
NWHI,Kure,-178.283712,28.395831,0.5174954533576965
NWHI,Kure,-178.2829834,28.40656975,0.5344087481498718
NWHI,Kure,-178.28379577,28.39502485,0.5174954533576965
NWHI,Kure,-178.3495167,28.38591667,0.461294025182724
NWHI,Kure,-178.3477,28.40471667,0.007255047559738159
NWHI,Kure,-178.3727833,28.41136667,0.010753103531897068
NWHI,Kure,-178.3452,28.41161667,0.4940558969974518
NWHI,Kure,-178.3084333,28.45275,0.08055359870195389
NWHI,Kure,-178.2831167,28.40283333,0.5174954533576965
NWHI,Kure,-178.3618592,28.39416655,0.4557531774044037
NWHI,Kure,-178.36341966,28.39618198,0.003464715089648962
NWHI,Kure,-178.33593062,28.41291226,0.49974486231803894
NWHI,Kure,-178.3614196,28.40150448,0.003464715089648962
NWHI,Kure,-178.3579167,28.3907,0.4557531774044037
NWHI,Kure,-178.36237452,28.40409349,0.003464715089648962
NWHI,Kure,-178.37067923,28.4112746,0.010753103531897068
NWHI,Kure,-178.3350553,28.38643676,0
NWHI,Kure,-178.34040094,28.4116683,0.49974486231803894
NWHI,Kure,-178.35795,28.390011,0.4557531774044037
NWHI,Kure,-178.32408951,28.45708849,0.07646724581718445
NWHI,Kure,-178.2828667,28.40616667,0.5344087481498718
NWHI,Kure,-178.3570667,28.38918333,0.4557531774044037
NWHI,Kure,-178.35133404,28.40597313,0.4940558969974518
NWHI,Kure,-178.3433167,28.38676667,0
NWHI,Kure,-178.3553167,28.44666667,0.7730239033699036
NWHI,Kure,-178.36476705,28.43960493,0.5387423038482666
NWHI,Kure,-178.291397,28.438402,0.580260157585144
NWHI,Kure,-178.351504,28.44896,0.5618226528167725
NWHI,Kure,-178.3646333,28.43985,0.5387423038482666
NWHI,Kure,-178.3628833,28.44133333,0.5387423038482666
NWHI,Kure,-178.33572367,28.38486146,0.6533403992652893
NWHI,Kure,-178.28605335,28.42410763,0.05332399159669876
NWHI,Kure,-178.35280825,28.44921973,0.5618226528167725
NWHI,Kure,-178.341334,28.454132,0.5677664875984192
NWHI,Kure,-178.33881659,28.45416874,0.5677664875984192
NWHI,Kure,-178.29880214,28.44668596,0.5918033123016357
NWHI,Kure,-178.360415,28.443535,0.5387423038482666
NWHI,Kure,-178.28536813,28.42395147,0.05332399159669876
NWHI,Kure,-178.33440981,28.38469064,0.45621997117996216
NWHI,Kure,-178.3480413,28.45213579,0.5618226528167725
NWHI,Kure,-178.3089833,28.4546,0.08055359870195389
NWHI,Kure,-178.30026495,28.38306614,0.47295278310775757
NWHI,Kure,-178.30683351,28.45271339,0.08055359870195389
NWHI,Kure,-178.31209727,28.45525092,0.08055359870195389
NWHI,Kure,-178.28169585,28.39383965,0.7103257179260254
NWHI,Kure,-178.29459225,28.44236006,0.580260157585144
NWHI,Kure,-178.31154104,28.45518705,0.08055359870195389
NWHI,Kure,-178.286347,28.388874,0.4950561225414276
NWHI,Kure,-178.3564167,28.38783333,0.4557531774044037
NWHI,Kure,-178.3120667,28.45551667,0.08055359870195389
NWHI,Kure,-178.28964835,28.43719161,0.580260157585144
NWHI,Kure,-178.34195,28.38565,0
NWHI,Kure,-178.2796833,28.39883333,0.5174954533576965
NWHI,Kure,-178.35880743,28.38883541,0.4557531774044037
NWHI,Kure,-178.34922767,28.45236302,0.5618226528167725
NWHI,Kure,-178.33613422,28.45604737,0.5677664875984192
NWHI,Kure,-178.36955136,28.43763887,0.7468844652175903
NWHI,Kure,-178.28051903,28.41320629,0.5344087481498718
NWHI,Kure,-178.285195,28.42923,0.5628368258476257
NWHI,Kure,-178.322371,28.458571,0.07646724581718445
NWHI,Kure,-178.280199,28.409162,0.5344087481498718
NWHI,Kure,-178.2977591,28.44768181,0.5918033123016357
NWHI,Kure,-178.3597667,28.44498333,0.5387423038482666
NWHI,Kure,-178.327659,28.381736,0.45621997117996216
NWHI,Kure,-178.279565,28.398543,0.5174954533576965
NWHI,Kure,-178.368637,28.393963,0.6528227925300598
NWHI,Kure,-178.36083661,28.44688076,0.7730239033699036
NWHI,Kure,-178.2796,28.40498333,0.5174954533576965
NWHI,Kure,-178.380533,28.415588,0.7021792531013489
NWHI,Kure,-178.37594708,28.39817184,0.6649026870727539
NWHI,Kure,-178.292546,28.38392,0.47857967019081116
NWHI,Kure,-178.2985333,28.38161667,0.47295278310775757
NWHI,Kure,-178.33180035,28.38130779,0.45621997117996216
NWHI,Kure,-178.37458653,28.43104424,0.5160061120986938
NWHI,Kure,-178.3415,28.38731667,0
NWHI,Kure,-178.346478,28.383604,0.6470749378204346
NWHI,Kure,-178.3722,28.39521667,0.4664032459259033
NWHI,Kure,-178.3561167,28.45155,0.7730239033699036
NWHI,Kure,-178.278543,28.399546,0.5174954533576965
NWHI,Kure,-178.363769,28.444869,0.5387423038482666
NWHI,Kure,-178.32736,28.38081,0.45621997117996216
NWHI,Kure,-178.38195,28.41368333,0.4771377146244049
NWHI,Kure,-178.2936833,28.44648333,0.8207283020019531
NWHI,Kure,-178.37482139,28.43325983,0.5160061120986938
NWHI,Kure,-178.311054,28.459465,0.08055359870195389
NWHI,Kure,-178.306199,28.378671,0.6723009347915649
NWHI,Kure,-178.380143,28.407975,0.4771377146244049
NWHI,Kure,-178.379913,28.402791,0.6649026870727539
NWHI,Kure,-178.375934,28.429831,0.7211277484893799
NWHI,Kure,-178.28902172,28.43939991,0.580260157585144
NWHI,Kure,-178.29601139,28.44775205,0.5918033123016357
NWHI,Kure,-178.30157,28.452552,0.5918033123016357
NWHI,Kure,-178.360352,28.386556,0.4557531774044037
NWHI,Kure,-178.28756478,28.38481084,0.47857967019081116
NWHI,Kure,-178.38105275,28.40612023,0.4771377146244049
NWHI,Kure,-178.3636333,28.38718333,0.4557531774044037
NWHI,Kure,-178.36835,28.38986667,0.6528227925300598
NWHI,Kure,-178.3689,28.44038333,0.7468844652175903
NWHI,Kure,-178.2924,28.44643333,0.8207283020019531
NWHI,Kure,-178.32966859,28.38047706,0.45621997117996216
NWHI,Kure,-178.369375,28.389952,0.6528227925300598
NWHI,Kure,-178.38278303,28.41135699,0.4771377146244049
NWHI,Kure,-178.361685,28.38587,0.4557531774044037
NWHI,Kure,-178.38433008,28.41337888,0.4771377146244049
NWHI,Kure,-178.37490915,28.43397506,0.5160061120986938
NWHI,Kure,-178.282212,28.388002,0.7103257179260254
NWHI,Kure,-178.278,28.394341,0.7103257179260254
NWHI,Kure,-178.3051,28.37798333,0.6723009347915649
NWHI,Kure,-178.2840479,28.38644656,0.7103257179260254
NWHI,Kure,-178.36231224,28.3857139,0.4557531774044037
NWHI,Kure,-178.296986,28.454116,0.5918033123016357
NWHI,Kure,-178.36134757,28.3847701,0.4557531774044037
NWHI,Kure,-178.29895957,28.38256516,0.47295278310775757
NWHI,Kure,-178.29411641,28.44450953,0.580260157585144
NWHI,Kure,-178.33129881,28.45724762,0.07239937782287598
NWHI,Kure,-178.32228,28.45843601,0.07646724581718445
NWHI,Kure,-178.29152398,28.38556813,0.4950561225414276
NWHI,Kure,-178.30087411,28.38219348,0.47295278310775757
NWHI,Kure,-178.2919077,28.43975488,0.580260157585144
NWHI,Kure,-178.28627832,28.43149735,0.5628368258476257
NWHI,Kure,-178.31586854,28.45809608,0.07646724581718445
NWHI,Kure,-178.32448236,28.45855763,0.07646724581718445
NWHI,Kure,-178.30381065,28.4523333,0.5918033123016357
NWHI,Kure,-178.33361174,28.45700657,0.07239937782287598
NWHI,Kure,-178.29326944,28.44203404,0.580260157585144
NWHI,Kure,-178.33008175,28.38290005,0.45621997117996216
NWHI,Kure,-178.3138376,28.45775734,0.08055359870195389
NWHI,Kure,-178.32009905,28.45870475,0.07646724581718445
NWHI,Kure,-178.29850363,28.38238809,0.47295278310775757
NWHI,Kure,-178.33409446,28.38409618,0.45621997117996216
NWHI,Kure,-178.30514434,28.4534421,0.08055359870195389
NWHI,Kure,-178.31380855,28.38372676,0.6723009347915649
NWHI,Kure,-178.31807207,28.45839786,0.07646724581718445
NWHI,Kure,-178.34871809,28.38554752,0.461294025182724
NWHI,Kure,-178.28366099,28.42498285,0.5515120029449463
NWHI,Kure,-178.30997756,28.45641824,0.08055359870195389
NWHI,Kure,-178.31198057,28.45667595,0.08055359870195389
NWHI,Kure,-178.31599516,28.45772861,0.07646724581718445
NWHI,Kure,-178.3290149,28.45766334,0.07239937782287598
NWHI,Kure,-178.33594754,28.38469283,0.6533403992652893
NWHI,Kure,-178.32026387,28.45868432,0.07646724581718445
NWHI,Kure,-178.3321004,28.38330128,0.45621997117996216
NWHI,Kure,-178.31006293,28.45598456,0.08055359870195389
NWHI,Kure,-178.31792753,28.45862393,0.07646724581718445
NWHI,Kure,-178.36936879,28.43717471,0.7468844652175903
NWHI,Kure,-178.36840791,28.4391009,0.7468844652175903
NWHI,Kure,-178.3138364,28.45761198,0.08055359870195389
NWHI,Kure,-178.29358052,28.38485982,0.47857967019081116
NWHI,Kure,-178.32669907,28.45896287,0.07239937782287598
NWHI,Kure,-178.30248373,28.38210602,0.47295278310775757
NWHI,Kure,-178.30267659,28.38222679,0.47295278310775757
NWHI,Kure,-178.31181645,28.45734297,0.08055359870195389
NWHI,Kure,-178.28563931,28.42931937,0.5628368258476257
NWHI,Kure,-178.36792822,28.43911233,0.7468844652175903
NWHI,Kure,-178.34895153,28.45287065,0.5618226528167725
NWHI,Kure,-178.33799275,28.45658441,0.5677664875984192
NWHI,Kure,-178.36935764,28.43747606,0.7468844652175903
NWHI,Kure,-178.30302884,28.451158,0.5918033123016357
NWHI,Kure,-178.34790326,28.38558846,0.461294025182724
NWHI,Kure,-178.32894216,28.45925778,0.07239937782287598
NWHI,Kure,-178.33800893,28.38467653,0.6533403992652893
NWHI,Kure,-178.33580516,28.45681921,0.5677664875984192
NWHI,Kure,-178.32557631,28.38187777,0.45621997117996216
NWHI,Kure,-178.30040073,28.38209666,0.47295278310775757
NWHI,Kure,-178.28927108,28.38587111,0.4950561225414276
NWHI,Kure,-178.3421108,28.38516582,0
NWHI,Kure,-178.3650953,28.44235394,0.7468844652175903
NWHI,Kure,-178.34008726,28.45584277,0.5677664875984192
NWHI,Kure,-178.34680513,28.45380812,0.5618226528167725
NWHI,Kure,-178.37170061,28.43375261,0.5160061120986938
NWHI,Kure,-178.2820712,28.41988227,0.5515120029449463
NWHI,Kure,-178.28038554,28.41100887,0.5344087481498718
NWHI,Kure,-178.30669257,28.45439457,0.08055359870195389
NWHI,Kure,-178.281586,28.39365171,0.7103257179260254
NWHI,Kure,-178.28185867,28.41799021,0.5515120029449463
NWHI,Kure,-178.30487717,28.45290995,0.5918033123016357
NWHI,Kure,-178.29466489,28.44383294,0.580260157585144
NWHI,Kure,-178.28123887,28.41831186,0.5515120029449463
NWHI,Kure,-178.28220385,28.42176809,0.5515120029449463
NWHI,Kure,-178.28167118,28.42071158,0.5515120029449463
NWHI,Kure,-178.30102259,28.44982539,0.5918033123016357
NWHI,Kure,-178.32764667,28.38245699,0.45621997117996216
NWHI,Kure,-178.365779,28.44244947,0.7468844652175903
NWHI,Kure,-178.28247684,28.42295554,0.5515120029449463
NWHI,Kure,-178.31164628,28.38316116,0.6723009347915649
NWHI,Kure,-178.28288378,28.39150235,0.7103257179260254
NWHI,Kure,-178.29614364,28.44542935,0.5918033123016357
NWHI,Kure,-178.34236653,28.45524159,0.5677664875984192
NWHI,Kure,-178.29182807,28.44053606,0.580260157585144
NWHI,Kure,-178.36385982,28.44411365,0.5387423038482666
NWHI,Kure,-178.3464805,28.38501995,0.461294025182724
NWHI,Kure,-178.37083343,28.43582757,0.7468844652175903
NWHI,Kure,-178.32362083,28.38124032,0.46177300810813904
NWHI,Kure,-178.3642305,28.44384692,0.5387423038482666
NWHI,Kure,-178.33166579,28.38296279,0.45621997117996216
NWHI,Kure,-178.28040004,28.41350122,0.5344087481498718
NWHI,Kure,-178.28320108,28.42553041,0.7876904010772705
NWHI,Kure,-178.34469215,28.45476367,0.5677664875984192
NWHI,Kure,-178.28443728,28.42728088,0.7876904010772705
NWHI,Kure,-178.29771489,28.44694354,0.5918033123016357
NWHI,Kure,-178.29693644,28.38257706,0.47295278310775757
NWHI,Kure,-178.37126175,28.43428259,0.5160061120986938
NWHI,Kure,-178.28062568000001,28.41593277,0.5515120029449463
NWHI,Kure,-178.3094115,28.38290289,0.6723009347915649
NWHI,Kure,-178.35596621,28.4498546,0.7730239033699036
NWHI,Kure,-178.30475817,28.38251039,0.47295278310775757
NWHI,Kure,-178.34008024,28.38468444,0.6533403992652893
NWHI,Kure,-178.28609718,28.43096109,0.5628368258476257
NWHI,Kure,-178.2932761,28.442221,0.580260157585144
NWHI,Kure,-178.36673341,28.44093276,0.7468844652175903
NWHI,Kure,-178.29930557,28.44838077,0.5918033123016357
NWHI,Kure,-178.33962551,28.45632994,0.5677664875984192
NWHI,Kure,-178.3071206,28.3827414,0.6723009347915649
NWHI,Kure,-178.35930255,28.44750169,0.7730239033699036
NWHI,Kure,-178.34886663,28.45282385,0.5618226528167725
NWHI,Kure,-178.35794365,28.44910821,0.7730239033699036
NWHI,Kure,-178.32162506,28.38105552,0.46177300810813904
NWHI,Kure,-178.33497979,28.38354313,0.45621997117996216
NWHI,Kure,-178.36107377,28.44649765,0.7730239033699036
NWHI,Kure,-178.27915083,28.39909234,0.5174954533576965
NWHI,Kure,-178.2852487,28.38872689,0.4950561225414276
NWHI,Kure,-178.28789633,28.43484539,0.5628368258476257
NWHI,Kure,-178.30440413,28.38233843,0.47295278310775757
NWHI,Kure,-178.34665618,28.45390447,0.5618226528167725
NWHI,Kure,-178.30816199,28.45551348,0.08055359870195389
NWHI,Kure,-178.28619556,28.38837379,0.4950561225414276
NWHI,Kure,-178.34186954,28.38506024,0
NWHI,Kure,-178.33717908,28.45699034,0.5677664875984192
NWHI,Kure,-178.33824002,28.38439035,0.6533403992652893
NWHI,Kure,-178.3725386,28.43239361,0.5160061120986938
NWHI,Kure,-178.34427724,28.3851128,0
NWHI,Kure,-178.2868461,28.43293745,0.5628368258476257
NWHI,Kure,-178.36724234,28.44091858,0.7468844652175903
NWHI,Kure,-178.34203827,28.45567531,0.5677664875984192
NWHI,Kure,-178.28161576,28.39225185,0.7103257179260254
NWHI,Kure,-178.28253898,28.42366599,0.5515120029449463
NWHI,Kure,-178.35127111,28.45222598,0.5618226528167725
NWHI,Kure,-178.34004851,28.38462782,0.6533403992652893
NWHI,Kure,-178.33646969,28.38423845,0.6533403992652893
NWHI,Kure,-178.27955839,28.39725235,0.5174954533576965
NWHI,Kure,-178.28010048,28.39566904,0.5174954533576965
NWHI,Kure,-178.33325079,28.38325294,0.45621997117996216
NWHI,Kure,-178.27893798,28.40285619,0.5174954533576965
NWHI,Kure,-178.28518141,28.42908239,0.5628368258476257
NWHI,Kure,-178.362743,28.44530898,0.7730239033699036
NWHI,Kure,-178.31954642,28.38102248,0.46177300810813904
NWHI,Kure,-178.34439094,28.45487328,0.5677664875984192
NWHI,Kure,-178.28382486,28.38954637,0.7103257179260254
NWHI,Kure,-178.33241389,28.45822177,0.07239937782287598
NWHI,Kure,-178.28804615,28.43598046,0.580260157585144
NWHI,Kure,-178.37926423,28.4132134,0.4771377146244049
NWHI,Kure,-178.31732397,28.38095468,0.46177300810813904
NWHI,Kure,-178.30602283,28.38234327,0.6723009347915649
NWHI,Kure,-178.28942723,28.43822682,0.580260157585144
NWHI,Kure,-178.27875695,28.40094069,0.5174954533576965
NWHI,Kure,-178.29485207,28.3837592,0.47857967019081116
NWHI,Kure,-178.2825656,28.39075391,0.7103257179260254
NWHI,Kure,-178.3348953,28.45801812,0.07239937782287598
NWHI,Kure,-178.28403634,28.3894409,0.7103257179260254
NWHI,Kure,-178.30692513,28.45448229,0.08055359870195389
NWHI,Kure,-178.28406467,28.42738155,0.7876904010772705
NWHI,Kure,-178.37807971,28.40435264,0.6649026870727539
NWHI,Kure,-178.27980263,28.39537847,0.5174954533576965
NWHI,Kure,-178.34586833,28.38515988,0.461294025182724
NWHI,Kure,-178.37333727,28.43199079,0.5160061120986938
NWHI,Kure,-178.28682988,28.43377526,0.5628368258476257
NWHI,Kure,-178.37927409,28.41103075,0.4771377146244049
NWHI,Kure,-178.29658387999999,28.38259342,0.47295278310775757
NWHI,Kure,-178.37424538,28.42977867,0.5160061120986938
NWHI,Kure,-178.37901965,28.41122259,0.4771377146244049
NWHI,Kure,-178.27895379,28.40292684,0.5174954533576965
NWHI,Kure,-178.28058591,28.39369197,0.7103257179260254
NWHI,Kure,-178.37581012,28.40028375,0.6649026870727539
NWHI,Kure,-178.37894362,28.41315552,0.4771377146244049
NWHI,Kure,-178.37369933,28.43042073,0.5160061120986938
NWHI,Kure,-178.36143893,28.38868868,0.4557531774044037
NWHI,Kure,-178.3791101,28.40878196,0.4771377146244049
NWHI,Kure,-178.34384158,28.38498186,0.6533403992652893
NWHI,Kure,-178.37864206,28.40774622,0.4771377146244049
NWHI,Kure,-178.29511142,28.38338511,0.47295278310775757
NWHI,Kure,-178.35863525,28.38768638,0.4557531774044037
NWHI,Kure,-178.37432189,28.39835849,0.4664032459259033
NWHI,Kure,-178.37773168,28.40454886,0.6649026870727539
NWHI,Kure,-178.37239385,28.39693561,0.4664032459259033
NWHI,Kure,-178.37878718,28.40652555,0.4771377146244049
NWHI,Kure,-178.27921685,28.39801846,0.5174954533576965
NWHI,Kure,-178.35362374,28.45162512,0.5618226528167725
NWHI,Kure,-178.37052357,28.39559332,0.4664032459259033
NWHI,Kure,-178.2793645,28.40783704,0.5344087481498718
NWHI,Kure,-178.37897549,28.41490952,0.4771377146244049
NWHI,Kure,-178.35289945,28.38605241,0.461294025182724
NWHI,Kure,-178.37701284,28.4023114,0.6649026870727539
NWHI,Kure,-178.2786475,28.40043048,0.5174954533576965
NWHI,Kure,-178.37597942,28.40039195,0.6649026870727539
NWHI,Kure,-178.37730215,28.40296748,0.6649026870727539
NWHI,Kure,-178.37110621,28.39547945,0.4664032459259033
NWHI,Kure,-178.3790478,28.40942348,0.4771377146244049
NWHI,Kure,-178.27901607,28.40539504,0.5344087481498718
NWHI,Kure,-178.31500454,28.38096597,0.46177300810813904
NWHI,Kure,-178.3558016,28.38684276,0.4557531774044037
NWHI,Kure,-178.37485635,28.4284826,0.5160061120986938
NWHI,Kure,-178.36932745,28.39420863,0.6528227925300598
NWHI,Kure,-178.37657853,28.4016196,0.6649026870727539
NWHI,Kure,-178.37753278,28.42266343,0.7021792531013489
NWHI,Kure,-178.3759111,28.42833757,0.7211277484893799
NWHI,Kure,-178.36678003,28.39135264,0.6528227925300598
NWHI,Kure,-178.36861102,28.39246726,0.6528227925300598
NWHI,Kure,-178.37961224,28.41627777,0.7021792531013489
NWHI,Kure,-178.37825847,28.40612172,0.4771377146244049
NWHI,Kure,-178.30866897,28.38175756,0.6723009347915649
NWHI,Kure,-178.36534,28.38986922,0.6528227925300598
NWHI,Kure,-178.31063702,28.3812972,0.6723009347915649
NWHI,Kure,-178.3785105,28.42060877,0.7021792531013489
NWHI,Kure,-178.31274223,28.38087065,0.6723009347915649
NWHI,Kure,-178.3771821,28.42480637,0.7021792531013489
NWHI,Kure,-178.3640794,28.38856926,0.4557531774044037
NWHI,Kure,-178.37624597,28.42670935,0.7211277484893799
NWHI,Kure,-178.37927973,28.41848912,0.7021792531013489
NWHI,Kure,-178.34809863,28.38540712,0.461294025182724
NWHI,Kure,-178.33542662,28.38104694,0.6533403992652893
NWHI,Kure,-178.30029437,28.38153443,0.47295278310775757
NWHI,Kure,-178.27944933,28.40194018,0.5174954533576965
NWHI,Kure,-178.29657,28.449399,0.5918033123016357
NWHI,Kure,-178.371023,28.437108,0.7468844652175903
NWHI,Kure,-178.3819,28.41208,0.4771377146244049
NWHI,Kure,-178.374043,28.395798,0.4664032459259033
NWHI,Kure,-178.376294,28.429055,0.7211277484893799
NWHI,Kure,-178.329806,28.456221,0.07239937782287598
NWHI,Kure,-178.319551,28.381848,0.46177300810813904
NWHI,Kure,-178.339846,28.455205,0.5677664875984192
NWHI,Kure,-178.376288,28.422965,0.7021792531013489
NWHI,Kure,-178.303465,28.383151,0.47295278310775757
NWHI,Kure,-178.317287,28.455782,0.07646724581718445
NWHI,Kure,-178.366345,28.397993,0.4664032459259033
NWHI,Kure,-178.288832,28.386417,0.4950561225414276
NWHI,Kure,-178.303794,28.450067,0.5918033123016357
NWHI,Kure,-178.358495,28.444791,0.5387423038482666
NWHI,Kure,-178.29055,28.439693,0.580260157585144
NWHI,Kure,-178.351291,28.411697,0.4940558969974518
NWHI,Kure,-178.34884,28.399035,0.007255047559738159
NWHI,Kure,-178.345731,28.414746,0.4940558969974518
NWHI,Kure,-178.353302,28.446185,0.5618226528167725
NWHI,Kure,-178.299652,28.384655,0.47295278310775757
NWHI,Kure,-178.2865,28.3907,0.4950561225414276
NWHI,Kure,-178.360458,28.398054,0.003464715089648962
NWHI,Kure,-178.368945,28.403808,0.4664032459259033
NWHI,Kure,-178.308305,28.452008,0.08055359870195389
NWHI,Kure,-178.371268,28.410542,0.010753103531897068
NWHI,Kure,-178.318136,28.436048,0.06464975327253342
NWHI,Kure,-178.350436,28.393864,0.461294025182724
NWHI,Kure,-178.292691,28.410143,0.041776519268751144
NWHI,Kure,-178.324982,28.407521,0.030010320246219635
NWHI,Kure,-178.283215,28.420015,0.5515120029449463
NWHI,Kure,-178.276489,28.402264,0.5174954533576965
NWHI,Kure,-178.282637,28.398072,0.5174954533576965
NWHI,Kure,-178.332948,28.384472,0.45621997117996216
NWHI,Kure,-178.364194,28.385022,0.4557531774044037
NWHI,Kure,-178.2971,28.43863,0.0727483257651329
NWHI,Kure,-178.3459,28.448,0.5618226528167725
NWHI,Kure,-178.3236,28.45322,0.07646724581718445
NWHI,Kure,-178.2979,28.38153,0.47295278310775757
NWHI,Kure,-178.286,28.40093,0.03036256693303585
NWHI,Kure,-178.2916,28.43153,0.5628368258476257
NWHI,Kure,-178.3139,28.38819,0.011396265588700771
NWHI,Kure,-178.2916,28.42997,0.5628368258476257
NWHI,Kure,-178.368,28.4293,0.5160061120986938
NWHI,Kure,-178.2932,28.43468,0.5628368258476257
NWHI,Kure,-178.3556,28.44284,0.5387423038482666
NWHI,Kure,-178.3172,28.38776,0.007580200210213661
NWHI,Kure,-178.325,28.40752,0.030010320246219635
NWHI,Kure,-178.35,28.40242,0.007255047559738159
NWHI,Kure,-178.3444,28.4245,0.03357836976647377
NWHI,Kure,-178.3249,28.44287,0.06464975327253342
NWHI,Kure,-178.3383,28.40469,0.011062627658247948
NWHI,Kure,-178.3252,28.41452,0.026123816147446632
NWHI,Kure,-178.3269,28.45133,0.07239937782287598
NWHI,Kure,-178.2927,28.41014,0.041776519268751144
NWHI,Kure,-178.3181,28.43605,0.06464975327253342
NWHI,Kure,-178.2997,28.38465,0.47295278310775757
NWHI,Kure,-178.3289,28.41247,0.026123816147446632
NWHI,Kure,-178.3271,28.42462,0.03749166429042816
NWHI,Kure,-178.2829,28.39944,0.5174954533576965
NWHI,Kure,-178.3623,28.40217,0.003464715089648962
NWHI,Kure,-178.3083,28.45201,0.08055359870195389
NWHI,Kure,-178.3158,28.38593,0.007580200210213661
NWHI,Kure,-178.3035,28.38454,0.47295278310775757
NWHI,Kure,-178.3585,28.39152,0.4557531774044037
NWHI,Kure,-178.3074,28.3844,0.6723009347915649
NWHI,Kure,-178.3332,28.38573,0.003781468840315938
NWHI,Kure,-178.3504,28.39386,0.461294025182724
NWHI,Kure,-178.2841,28.41324,0.5344087481498718
NWHI,Kure,-178.2837,28.39583,0.5174954533576965
NWHI,Kure,-178.3605,28.39805,0.003464715089648962
NWHI,Kure,-178.3689,28.40381,0.4664032459259033
NWHI,Kure,-178.3713,28.41054,0.010753103531897068
NWHI,Kure,-178.283,28.40657,0.5344087481498718
NWHI,Kure,-178.2838,28.39502,0.5174954533576965
NWHI,Kure,-178.3495,28.38592,0.461294025182724
NWHI,Kure,-178.3477,28.40472,0.007255047559738159
NWHI,Kure,-178.3728,28.41137,0.010753103531897068
NWHI,Kure,-178.3452,28.41162,0.4940558969974518
NWHI,Kure,-178.3084,28.45275,0.08055359870195389
NWHI,Kure,-178.2831,28.40283,0.5174954533576965
NWHI,Kure,-178.3619,28.39417,0.4557531774044037
NWHI,Kure,-178.3634,28.39618,0.003464715089648962
NWHI,Kure,-178.3359,28.41291,0.49974486231803894
NWHI,Kure,-178.3614,28.4015,0.003464715089648962
NWHI,Kure,-178.3533,28.44618,0.5618226528167725
NWHI,Kure,-178.3579,28.3907,0.4557531774044037
NWHI,Kure,-178.3624,28.40409,0.003464715089648962
NWHI,Kure,-178.3457,28.41475,0.4940558969974518
NWHI,Kure,-178.3707,28.41127,0.010753103531897068
NWHI,Kure,-178.3351,28.38644,0
NWHI,Kure,-178.3038,28.45007,0.5918033123016357
NWHI,Kure,-178.2826,28.39807,0.5174954533576965
NWHI,Kure,-178.3488,28.39904,0.007255047559738159
NWHI,Kure,-178.3404,28.41167,0.49974486231803894
NWHI,Kure,-178.3579,28.39001,0.4557531774044037
NWHI,Kure,-178.3663,28.39799,0.4664032459259033
NWHI,Kure,-178.3241,28.45709,0.07646724581718445
NWHI,Kure,-178.2829,28.40617,0.5344087481498718
NWHI,Kure,-178.3571,28.38918,0.4557531774044037
NWHI,Kure,-178.3513,28.40597,0.4940558969974518
NWHI,Kure,-178.3513,28.4117,0.4940558969974518
NWHI,Kure,-178.3173,28.45578,0.07646724581718445
NWHI,Kure,-178.3035,28.38315,0.47295278310775757
NWHI,Kure,-178.3433,28.38677,0
NWHI,Kure,-178.3553,28.44667,0.7730239033699036
NWHI,Kure,-178.3648,28.4396,0.5387423038482666
NWHI,Kure,-178.2914,28.4384,0.580260157585144
NWHI,Kure,-178.3585,28.44479,0.5387423038482666
NWHI,Kure,-178.3298,28.45622,0.07239937782287598
NWHI,Kure,-178.3329,28.38447,0.45621997117996216
NWHI,Kure,-178.3515,28.44896,0.5618226528167725
NWHI,Kure,-178.3646,28.43985,0.5387423038482666
NWHI,Kure,-178.3629,28.44133,0.5387423038482666
NWHI,Kure,-178.3357,28.38486,0.6533403992652893
NWHI,Kure,-178.2861,28.42411,0.05332399159669876
NWHI,Kure,-178.3528,28.44922,0.5618226528167725
NWHI,Kure,-178.3413,28.45413,0.5677664875984192
NWHI,Kure,-178.3388,28.45417,0.5677664875984192
NWHI,Kure,-178.2988,28.44669,0.5918033123016357
NWHI,Kure,-178.3604,28.44354,0.5387423038482666
NWHI,Kure,-178.3196,28.38185,0.46177300810813904
NWHI,Kure,-178.2832,28.42001,0.5515120029449463
NWHI,Kure,-178.2854,28.42395,0.05332399159669876
NWHI,Kure,-178.3344,28.38469,0.45621997117996216
NWHI,Kure,-178.348,28.45214,0.5618226528167725
NWHI,Kure,-178.309,28.4546,0.08055359870195389
NWHI,Kure,-178.3003,28.38307,0.47295278310775757
NWHI,Kure,-178.3068,28.45271,0.08055359870195389
NWHI,Kure,-178.3121,28.45525,0.08055359870195389
NWHI,Kure,-178.2817,28.39384,0.7103257179260254
NWHI,Kure,-178.2946,28.44236,0.580260157585144
NWHI,Kure,-178.3115,28.45519,0.08055359870195389
NWHI,Kure,-178.2863,28.38887,0.4950561225414276
NWHI,Kure,-178.3564,28.38783,0.4557531774044037
NWHI,Kure,-178.3121,28.45552,0.08055359870195389
NWHI,Kure,-178.2896,28.43719,0.580260157585144
NWHI,Kure,-178.3481,28.38541,0.461294025182724
NWHI,Kure,-178.3763,28.42297,0.7021792531013489
NWHI,Kure,-178.3419,28.38565,0
