region,island,lon,lat,Bathymetry_CRM_vol10_3s,Bathymetry_CRM_vol10_3s_all_units_rugosity.nc,Hawaii_Bathymetry_CRM_vol10_3s.nc,Kahoolawe_Bathymetry_CRM_vol10_3s.nc,Kauai_Bathymetry_CRM_vol10_3s.nc,Kaula_Bathymetry_CRM_vol10_3s.nc,Lanai_Bathymetry_CRM_vol10_3s.nc,Lehua_Bathymetry_CRM_vol10_3s.nc,Maui_Bathymetry_CRM_vol10_3s.nc,Molokai_Bathymetry_CRM_vol10_3s.nc,Molokini_Bathymetry_CRM_vol10_3s.nc,Niihau_Bathymetry_CRM_vol10_3s.nc,Oahu_Bathymetry_CRM_vol10_3s.nc,Bathymetry_HMRG_MHI_50m,Bathymetry_HMRG_MHI_50m_all_units_rugosity.nc,Hawaii_Bathymetry_HMRG_MHI_50m.nc,Hawaii_Bathymetry_HMRG_MHI_50m_rugosity.nc,Kahoolawe_Bathymetry_HMRG_MHI_50m.nc,Kahoolawe_Bathymetry_HMRG_MHI_50m_rugosity.nc,Kauai_Bathymetry_HMRG_MHI_50m.nc,Kauai_Bathymetry_HMRG_MHI_50m_rugosity.nc,Kaula_Bathymetry_HMRG_MHI_50m.nc,Kaula_Bathymetry_HMRG_MHI_50m_rugosity.nc,Lanai_Bathymetry_HMRG_MHI_50m.nc,Lanai_Bathymetry_HMRG_MHI_50m_rugosity.nc,Lehua_Bathymetry_HMRG_MHI_50m.nc,Lehua_Bathymetry_HMRG_MHI_50m_rugosity.nc,Maui_Bathymetry_HMRG_MHI_50m.nc,Maui_Bathymetry_HMRG_MHI_50m_rugosity.nc,Molokai_Bathymetry_HMRG_MHI_50m.nc,Molokai_Bathymetry_HMRG_MHI_50m_rugosity.nc,Molokini_Bathymetry_HMRG_MHI_50m.nc,Molokini_Bathymetry_HMRG_MHI_50m_rugosity.nc,Niihau_Bathymetry_HMRG_MHI_50m.nc,Niihau_Bathymetry_HMRG_MHI_50m_rugosity.nc,Oahu_Bathymetry_HMRG_MHI_50m.nc,Oahu_Bathymetry_HMRG_MHI_50m_rugosity.nc,Bathymetry_HURL_NWHI_60m,French_Frigate_Bathymetry_HURL_NWHI_60m.nc,Gardner_Bathymetry_HURL_NWHI_60m.nc,Kaula_Bathymetry_HURL_NWHI_60m.nc,Kure_Bathymetry_HURL_NWHI_60m.nc,Laysan_Bathymetry_HURL_NWHI_60m.nc,Lehua_Bathymetry_HURL_NWHI_60m.nc,Lisianski_Bathymetry_HURL_NWHI_60m.nc,Maro_Bathymetry_HURL_NWHI_60m.nc,Midway_Bathymetry_HURL_NWHI_60m.nc,Necker_Bathymetry_HURL_NWHI_60m.nc,Nihoa_Bathymetry_HURL_NWHI_60m.nc,Niihau_Bathymetry_HURL_NWHI_60m.nc
MHI,Hawaii,-155.958843,19.542758,-0.10000000149011612,0.7659416794776917,-0.10000000149011612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6550480127334595,1.9718867540359497,-0.6550480127334595,1.9718867540359497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.930896,19.854674,-1.899999976158142,0.18257416784763336,-1.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.856614828109741,0.25959381461143494,-3.856614828109741,0.25959381461143494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.118784,19.886182,-0.10000000149011612,1.5154757499694824,-0.10000000149011612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-130.00089002871493,2.0020846520494295,-130.00089002871493,2.0020846520494295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.901028,19.218277,-5.500000079472859,7.064369837443034,-5.500000079472859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.341362237930298,6.22214150428772,-2.341362237930298,6.22214150428772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.523119,20.117904,-0.800000011920929,1.004572868347168,-0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-101.32273829748871,6.800474961598714,-101.32273829748871,6.800474961598714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.909741,19.171803,-4,0.9287087917327881,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.179351329803467,1.6373751163482666,-4.179351329803467,1.6373751163482666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.294332,20.022652,-0.20000000298023224,0.9327379465103149,-0.20000000298023224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.41703260062945,NA,-90.41703260062945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.764613,20.24141,-2.200000047683716,1.403784600396951,-2.200000047683716,NA,NA,NA,NA,NA,-494.70921245374177,NA,NA,NA,NA,-0.27764424681663513,NA,-0.27764424681663513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-501.86060308641004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.99838,19.828644,-4.199999809265137,0.8225973844528198,-4.199999809265137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.257059097290039,0.3102107048034668,-4.257059097290039,0.3102107048034668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.36388949,20.05500748,-0.20000000298023224,1.158663034439087,-0.20000000298023224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100.68905958892606,NA,-100.68905958892606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.83898599,19.01857392,-39.5,19.956787109375,-39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.44591522216797,13.721020221710205,-35.44591522216797,13.721020221710205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.87811925,19.93578823,-0.10000000149011612,0.15000000596046448,-0.10000000149011612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.473672389984131,1.0425310333569844,-6.473672389984131,1.0425310333569844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
